id,tenant_id,request_id,ocr_result_id,input_type,user_document_date,user_payment_amount,user_currency_code,user_client_name,input_summary,expense_account_item_id,registered_at,deleted_at
01JP1SR21PMC2R0KAHV0CQY2WM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XJS50CKFNE0N3N2V2,,transportation,2025/3/3,355,JPY,,[片道]赤羽岩淵~西日暮里,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/20 6:03,
01JP1SR21PD949403Z2481EAVM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XDGV3R57ZV4B5WJZ6,01JP1SR21PT5MX07E80DARTTCA,upload,2025/1/23,1188,JPY,エシレ・ラトリエ デュブール麻布台ヒルズ店,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/22 6:19,
01JP1SR21PZ3FM99C0H5CE58F5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X45GYEEJVMGSAMXRA,,transportation,2025/3/3,199,JPY,,[片道]代々木八幡~祖師ケ谷大蔵,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/9 7:12,
01JP1SR21P99ZBZ9WTN2ZG1Z8W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XG4H9PDHHGTGTJKFJ,,transportation,2025/3/3,230,JPY,,[片道]南新宿~喜多�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/17 7:14,,
01JP1SR21PVQWRTR7X4CQW6T1D,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X4BECTJHRYK3C91BJ,,transportation,2025/3/3,199,JPY,,[片道]狛江~世田谷代�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/29 7:16,,
01JP1SR21P7C4KP4DJ1SA0101W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X7DPPFQD9ND9QK1QX,01JP1SR21PN7YK1MBAXW6TJR0S,upload,2024/12/21,1063,JPY,<haritts>,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/23 0:51,
01JP1SR21P521V4JPX7X70VJ1Q,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XSD2XVSSZVP3H5S53,01JP1SR21P203DAGQ3BWMW0S0H,upload,2024/12/15,2750,JPY,亀戸ぎょうざ亀戸本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/27 0:57,,
01JP1SR21P5ZN78SMFATH8ZRB7,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XFXXSC4AE3CV63BMJ,01JP1SR21PKRR80BBDZ69JGPVA,upload,2024/12/7,4980,JPY,ミッドダイニング,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/29 1:08,
01JP1SR21PE1W625BXGWCG98MW,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XM2HHW13E0EV8MK6X,01JP1SR21PA5F6K3FTNBPG571H,upload,2024/12/9,6500,JPY,株式会社ルー�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/15 1:14,,
01JP1SR21P04FBD51M7MW3WT6P,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WVV58MA8XTATK5MBR,01JP1SR21PN1Q4GP9TKKEHQWHV,upload,2024/11/26,2200,JPY,SAKE SHOP 福光�?玉川�?,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/29 1:15,,
01JP1SR21PFXDXZV0G0MQN28AM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XCD7XW7EMV830PMJQ,01JP1SR21PEEMW5G2ECT7JG2ES,upload,2024/11/10,1447,JPY,ISETAN伊勢丹新宿本�?,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/2/2 1:16,,
01JP1SR21P1W096G5903BHP029,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WWSP4N5GQR6BH2MSQ,01JP1SR21P9SB37B9PQMTYKFMC,upload,2024/11/10,1144,JPY,株式会社オカダ�?,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/5 1:21,,
01JP1SR21PQX00ZJRWKK9NR45W,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X9BH9T33VPHFXE7TE,01JP1SR21PJDCQB80H3D2H69RG,upload,2024/11/24,13255,JPY,SHINJUKU Takashimaya,,01JN39ZH1TKKNE09GR1D6S1J5K,2025/1/9 1:23,
01JP1SR21PA54ZRGEZ7SCG2D5F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XK8QCB946RHA3YPMX,01JP1SR21PT32PAMX317E0KPZE,upload,2024/7/26,1200,JPY,正和自動車株式会�?,01JN39WJ5578B3ZDQPXVCCKS5C,2024/12/6 2:21,,
01JP1SR21P3CZV7CH64FBX8H7S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XBPQN6T0GN52T05B7,01JP1SR21PENMKWRQ92SE02GT8,upload,2024/5/18,1310,JPY,(�?クラウンタクシー,,01JN39WJ5578B3ZDQPXVCCKS5C,2024/12/22 2:43,
01JP1SR21PC6MMPSPVYM5J17F3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XEM0HYT7HEZCDJC8Q,01JP1SR21P47G04H8VM67BYTY7,upload,2025/1/10,9089,JPY,月島もんじゃ もへ�?三軒茶屋,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/24 3:37,
01JP1SR21P9HGPWW3H94FQSKVE,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XAWZ0TZ7SK9DH2HCT,01JP1SR21PBVVTX7XERRX615QV,upload,2024/12/20,11400,JPY,KAGARIBI,,01JN3B0KS0PC94QGC1XCYZ90HR,2024/11/18 3:43,
01JP1SR21PV07XMF3ZAPD9D907,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XTHJHJXKGCQ185529,01JP1SR21PKSA3PCMJPRHS0RWJ,upload,2024/4/1,4470,JPY,小山酒店,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/12/19 5:31,
01JP1SR21PTQ9DEESWFSE1FXBA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XZ6K8458TJQNSP1M8,01JP1SR21P6B4Z5PT6VF1VC5YT,upload,2025/1/9,3400,JPY,株式会社グラッシーズ,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/29 5:32,
01JP1SR21PZBSNQFHN1V7M6ER8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X54BMHA639DW7ZQTN,01JP1SR21PT7H5T3V4W1NB5NPE,upload,2024/5/15,198,JPY,セブ�?イレブン 日本橋堀留町2丁目�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/24 5:47,,
01JP1SR21Q4ARH6RDSV7M43PSY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XFM9NC0375HG31R1Q,,transportation,2025/3/3,356,JPY,,[片道]日本�?東京�?~王子,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/15 6:02,
01JP1SR21QT58T12M7F5Q5MP27,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WCTNG0XH232NGWPY0,,transportation,2025/3/3,178,JPY,,[片道]立川~府中本町,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/8 7:19,
01JP1SR21QH0VX2T0EA3M7DHE8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WEMYPJKG2XGD1RD60,01JP1SR21PJY397YFMSGKD84M0,upload,2024/11/10,1447,JPY,ISETAN伊勢丹新宿本�?,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/12/4 1:16,,
01JP1SR21QR7J3YCVQZS2BWFQK,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X5P1ZM3E13D3G4D4K,,transportation,2025/3/4,178,JPY,,[片道]九段下~国会議事堂前,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/6 5:53,
01JP1SR21QJ239HDP4H9B0VZ1R,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20W5Y9QZV207QK1SX94,01JP1SR21P00RS6FEE2AJC208K,upload,2024/4/28,1700,JPY,合同会社南西交�?,01JN39WJ5578B3ZDQPXVCCKS5C,2024/12/18 2:45,,
01JP1SR21Q4J2P1PJVDMCRJSFM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X7V47SW29VY2Q1Q12,01JP1SR21P1AZ7B7Y0ZV6M535S,upload,2025/2/14,8350,JPY,株式会社クリアックス,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/11/29 3:57,
01JP1SR21Q0V4C4Z9WCHC285K9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XN8TPK8JZPW85RDZK,01JP1SR21N7H8AGA63KSV16BA4,upload,2024/12/30,4600,JPY,Cocolo Kitchen KYOTO,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/12/1 5:13,
01JP1SR21QB2BQ2J03N004JTZC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XA2F4PB4A8XST0YHE,01JP1SR21P1BG806FP9A64AT3A,upload,2025/1/19,2328,JPY,(�?ビックカメラ,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/13 5:28,
01JP1SR21Q4HW4FKYEWF1VAP2X,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WERXEHJMJM2H0N5MT,,transportation,2025/3/3,537,JPY,,[片道]船堀~西新�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/11 5:53,,
01JP1SR21QKMMHTTA9M0Y2NKVV,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XAYNWHPV5YP4KN1ZA,,transportation,2025/3/3,356,JPY,,[片道]日本�?東京�?~王子,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/29 6:02,
01JP1SR21QVXHW3E0Y7G4B6VRZ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X2TS2XN0AK0YXPX8P,,transportation,2025/3/3,296,JPY,,[片道]千歳船橋~松陰神社�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/22 7:22,,
01JP1SR21QVDS3WS6ZW88Y4K7V,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XSV1N7G8C3Y1X0B9F,,transportation,2025/3/4,453,JPY,,[片道]西新宿~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/17 5:52,,
01JP1SR21Q2KXQYSH8C1BRNTRY,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XQ2KHHP5MM5ZNNM8Y,,transportation,2025/3/3,318,JPY,,[片道]赤羽~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/10/15 5:54,,
01JP1SR21QV2BVZS6HDS8Q8HVR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WYRKM8FPBQ85V1KTF,,transportation,2025/3/4,725,JPY,,[片道]押上~成増,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/8 5:57,
01JP1SR21Q5QHAJXWHKJ17GPSQ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WC18TVW7GKHETEFBV,01JP1SR21PXZ8BG1DBW1F7JQHE,upload,2025/2/16,384,JPY,Bio c'Bon,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/15 3:04,
01JP1SR21QSX60GG4VYHDG03Z0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X56ME3FP1BSB0P8P6,01JP1SR21PWQMG4S3FPE2M1BHK,upload,2024/11/17,642,JPY,日の丸サンズ株式会社,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/23 5:03,
01JP1SR21Q2Y36YE4QZV6RV4E5,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XK6QFCF0M0R7Y06Y9,01JP1SR21PYXSTJF37STJN1771,upload,2025/1/16,25575,JPY,水刺�?恵比寿本�?,01JN3B0KS0PC94QGC1XCYZ90HR,2024/11/20 5:13,,
01JP1SR21QWB5P4QJG1JJSEHHM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XWPC84Y96YZQ79WAG,01JP1SR21PHBQHPPW3ABS5B1CV,upload,2024/11/23,5440,JPY,フォーミ�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/21 5:28,,
01JP1SR21QYYHTRH9T01756MTH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X49D186J02R1W6W0S,,transportation,2025/3/3,409,JPY,,[片道]梅島~東陽�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/18 6:01,,
01JP1SR21QBPYRDERQZK3YGJ71,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XPE38T706XP1WYW0T,,transportation,2025/3/3,230,JPY,,[片道]南新宿~喜多�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/18 7:14,,
01JP1SR21Q7FP75WAQ79FYF393,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WWHE8SP70V2XP4SYR,,transportation,2025/3/4,453,JPY,,[片道]西新宿~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/17 5:52,,
01JP1SR21QYGCGV3RSJH5CKW52,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XKESN1NAC37BHCM1D,,transportation,2025/3/4,492,JPY,,[片道]中野(東京�?~八王�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/16 5:54,,
01JP1SR21QWYB46JJYXPJ9Z335,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20WD01PZ09TFQASYVWN,01JP1SR21PNK06ASMJJ5CBHTH6,upload,2025/1/13,3680,JPY,コメダ珈琲�?赤坂一ツ木通り�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/9/7 5:35,,
01JP1SR21QCF927NW4R9HG1SN9,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XBCTMRSXHXJ4ASJGE,01JP1SR21P8BYJT733DDMTFNZX,upload,2024/5/15,198,JPY,セブ�?イレブン 日本橋堀留町2丁目�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/10/7 5:47,,
01JP1SR21QED4QDX92XJAK1TBR,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20X0XJMBW2CWWE482R0,01JP1SR21PP1C0NCGE83J6HQJ0,upload,2024/12/15,8730,JPY,亀戸ホルモン本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/11 0:58,,
01JP1SR21QWCSC85N638HXF2F8,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR20XPEARTA5D91QH8ZRZ,01JP1SR21PEKH3A4GVVDMZKX2K,upload,2025/1/23,6200,JPY,株式会社森ビルホスピタリティコーポレーション,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/8/24 5:21,
01JP1SR23C2367E6DDMX7N707Q,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223MS1J9Y9DWVDVZ5TT,,transportation,2025/2/28,716,JPY,,[往復]東京~洗足�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/5 6:46,,
01JP1SR23C1W4BYDJGV53DRM13,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223DY0JVZXTQ99P33RK,01JP1SR23BPTY8QDQ3T8K706VN,upload,2024/7/20,2030,JPY,"フジタクシーグループ
",,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/17 2:06,
01JP1SR23CEB3P1VSXEC4VF4AM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2234CP5SHA930YEDK68,01JP1SR23B3KD4DN680VVVVSW7,upload,2024/5/31,1400,JPY,大和自動車交通江�?�?,,01JN39WJ5578B3ZDQPXVCCKS5C,2025/1/22 2:41,
01JP1SR23CX46P6ETG9YS8AV9E,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224SQYKRF74KQDHY50B,01JP1SR23CKNEDBZATH9ZFHD81,upload,2024/8/4,2680,JPY,近畿日本鉄道株式会社,,01JN39W8VVSEBGNBZD5TARX8JE,2025/1/20 2:49,
01JP1SR23CRV22YW9C5XGSQRKM,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223VQF5E4DYCHK75AQQ,01JP1SR23BRBYPKZV7PK8KVAA3,upload,2025/1/10,9089,JPY,月島もんじゃ もへ�?三軒茶屋,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/23 3:37,
01JP1SR23CER2CF7QFFPQC1Y2G,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2238RKP8C2BFZPCN71Z,01JP1SR23CK1XMXHJ2S4A7SG3Y,upload,2024/12/20,11400,JPY,KAGARIBI,,01JN3B0KS0PC94QGC1XCYZ90HR,2025/1/18 3:43,
01JP1SR23CZYT55FX9TJ1N62B0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2230FJ1XVNDVFDFJVQC,01JP1SR23BQK2HZB5FG4NY8KQK,upload,2025/1/12,5052,JPY,中部食祭,,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/13 3:49,
01JP1SR23CMPQ6F9363D4N7TPF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223B1QY5V2YW9BFJ2T9,01JP1SR23CRGASGVZ4TQBRPTRN,upload,2024/11/21,1541,JPY,メゾンドプティフール 本店,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2025/1/7 5:16,
01JP1SR23CQ55V7ZMQA3XQA2ZB,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224J88Q15H9X2N92YPJ,01JP1SR23BSCWN257Q8P3JFT8V,upload,2025/1/22,2210,JPY,大戸�?赤坂見附�?,01JN39VFN2YY6Y21VAQFHCVCBR,2025/1/19 5:37,,
01JP1SR23CEFRQRMBN6C51TQWA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224TFV5VCHE7R3BP44X,,transportation,2025/3/3,318,JPY,,[片道]赤羽~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/8 5:54,,
01JP1SR23CYV663BY44HG5YMFT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2249Q7TVT4T47BX4PSF,,transportation,2025/3/3,328,JPY,,[片道]西葛西~六本�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/7 5:56,,
01JP1SR23CVHJR5GYQGRVD32NC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223JH202RT95A7HRK1Q,,transportation,2025/3/3,230,JPY,,[片道]赤羽~北千�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/10 5:57,,
01JP1SR23C7SVR7BXD9QB103WF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224NGJNYKT3KXGXA9BR,,transportation,2025/3/3,230,JPY,,[片道]和泉多摩川~下北�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/5 7:18,,
01JP1SR23C96B48EPSMD72TJBC,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224R77P6C8W0BGS5B9K,01JP1SR23B3YJP70KSKXX3CK98,upload,2024/11/14,5350,JPY,御膳�?銀座店,,01JN39TXFENZ3F5Y7FECDYYA8F,2025/1/9 1:17,
01JP1SR23CH25P0V312F0KF63N,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2241YE6F3N7BN8CVCJQ,,transportation,2025/3/4,453,JPY,,[片道]西新宿~高円�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/1/16 5:52,,
01JP1SR23CEDCZ4YP0QT5RVNZS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224D5ATT56CCP4CJEJQ,,transportation,2025/3/4,725,JPY,,[片道]押上~成増,01JN3B8ZDPQ5FW040PHCF0ZX1J,2025/2/2 5:57,
01JP1SR23CAYM1QA7BM72DBHVJ,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2237RPQ0EVTA930D84P,01JP1SR23BCJDWA8PPBADWXV1S,upload,2025/2/24,1641,JPY,SHINJUKU Takashimaya,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/20 2:54,
01JP1SR23CVEZ5BVEV7N13S4MA,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223NYZ3SNRP45WDGQET,01JP1SR23CK6B561WHVT93TCQJ,upload,2025/2/4,28000,JPY,"築地いなせや
",,01JN3B0KS0PC94QGC1XCYZ90HR,2024/11/17 3:52,
01JP1SR23CYXBGZTXE021GJBCH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223KENA03NSK0SMY7SJ,01JP1SR23BDENG0WN604NHHS37,upload,2025/1/23,6200,JPY,株式会社森ビルホスピタリティコーポレーション,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/8 5:21,
01JP1SR23C2AWJ9R4VA510G71H,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224SH31ET515ES1BVTF,01JP1SR23B7R6GDPPMCA64AH84,upload,2024/11/24,14920,JPY,クラフトマン 五反田店,,01JN3B0KS0PC94QGC1XCYZ90HR,2024/11/23 5:25,
01JP1SR23CQSZXFJTRQ0Y07M4B,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2246KYYX4HFQ6CY2STE,,transportation,2025/3/3,261,JPY,,[片道]経堂~新百合ケ�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/4 7:13,,
01JP1SR23CS8J54W5WGVGCHH17,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224S8WMDQWQXR5PZ9KV,,transportation,2025/3/3,230,JPY,,[片道]南新宿~喜多�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/2 7:14,,
01JP1SR23C104XRWYVZ1PH1WTT,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223MRVJPX57XBCMHEFB,,transportation,2025/3/3,256,JPY,,[片道]代々木上原~明大�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/16 7:21,,
01JP1SR23CX2B7GXRWH8ZBE9XP,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224HRJ8JN4ZWN580TWV,,transportation,2025/3/4,178,JPY,,[片道]九段下~国会議事堂前,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/28 5:53,
01JP1SR23CG2SSD99M8ACS75WX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2246Y8VVFEQQW5BE3PY,01JP1SR23B3DWF0JMBADF6T4TR,upload,2025/2/24,4843,JPY,SHINJUKU Takashimaya,,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/5 3:19,
01JP1SR23CNT54BVG08SE2ES8D,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR22493T0YNP8XEZ69M20,01JP1SR23CDM3Z136BH003V1FA,upload,2025/1/7,5900,JPY,株式会社ルー�?,01JN39TXFENZ3F5Y7FECDYYA8F,2024/11/17 3:35,,
01JP1SR23CVJR6J9SJZYMM87XN,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223P2PB20C01G3WKA3J,01JP1SR23C9MEFFCQ2DVKBMJ9K,upload,2025/1/16,25575,JPY,水刺�?恵比寿本�?,01JN3B0KS0PC94QGC1XCYZ90HR,2024/12/12 5:13,,
01JP1SR23CVKMHSW7RAT3HF142,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR2245NADVFC0RCSEG2PB,01JP1SR23CEW1MGQZP7GMBR50M,upload,2024/7/23,8190,JPY,ドミノ・ピザ 銀�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/8 5:49,,
01JP1SR23C5EZ5G1KACD59R6V0,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223GJGD2Z6SD5PABPCT,01JP1SR23BCAM1RQQF4ARERSFC,upload,2024/12/9,6500,JPY,株式会社ルー�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/11/13 1:14,,
01JP1SR23C3ZPY28YRFZCKJ9JH,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223A69DK74J9ESQMG2G,01JP1SR23BSDH9KPX7R3S1B7VR,upload,2024/11/10,1144,JPY,株式会社オカダ�?,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/6 1:21,,
01JP1SR23C4R6S9HDHYDV4KRM4,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224RKM7B3YG6GHZKYYT,,transportation,2025/3/4,725,JPY,,[片道]押上~成増,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/25 5:57,
01JP1SR23CM0SKRDYFTT8KHHJX,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,01JP1SR23C1CP4T5GR2PB9S25K,upload,2024/7/1,550,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/21 3:48,
01JP1SR23CS6P4S05QBARX1WJG,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,01JP1SR23CSTMDTZ3PKFBCS9MV,upload,2024/7/3,1420,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/21 3:48,
01JP1SR23CPF8W1M9CK4GKP34A,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,01JP1SR23BSW9Z5QJZ1S1E5FDM,upload,2024/7/2,660,JPY,バクラクストア築地店,,01JN39ZH1TKKNE09GR1D6S1J5K,2024/12/21 3:48,
01JP1SR23CWKH5SKVPJXASZ17S,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,01JP1SR23B2GY78VWA7PFJ5RPX,upload,2024/7/3,40000,JPY,居酒屋バクラ�?,,01JN39TXFENZ3F5Y7FECDYYA8F,2024/12/21 3:48,
01JP1SR23CSZC0MKSSHC5E5SKF,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,01JP1SR23BCCM69EBN6VXK89VA,upload,2024/7/1,16500,JPY,ばくらく 日本橋本�?,01JN39VFN2YY6Y21VAQFHCVCBR,2024/12/21 3:48,,
01JP1SR23CQTFFVPV1GW4SDGC3,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,,transportation,2025/3/10,418,JPY,東京メト�?[往復]渋谷~銀�?01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/12/21 3:48,,,
01JP1SR23CGVRYPS90FBJ7P9X2,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224B4BMSSE3GAX72C0B,,allowance,2025/3/10,10000,JPY,,国内出張手当,01JNZ2BFS15H7PGB9ZXM494RR5,2024/12/21 3:48,
01JP1SR23CBBJFJ2D9P06P157F,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR224AY12X0PB0MERMZM1,01JP1SR23B5XBW222ZF947R52X,upload,2024/12/30,4600,JPY,Cocolo Kitchen KYOTO,,01JN3B4RRYWP5BAGY59ZZDDRDZ,2024/10/23 5:13,
01JP1SR23CQJ25SVBRWZJRVDXS,61b79418-aa3e-4032-8b1f-bee8166ff6f9,01JP1SR223XXSFFRJPMYTMC6JW,,transportation,2025/3/3,178,JPY,,[片道]立川~府中本町,01JN3B8ZDPQ5FW040PHCF0ZX1J,2024/11/19 7:19,
